timestamp,checkpoint,dataset,mode,K,L,n_prompts,skipped_prompts,target_calls,block_eff,throughput_tok_s,time_per_call_ms,time_per_token_ms,avg_tree_nodes,total_gen_tokens,total_time_s,time_draft_s,time_target_s,time_verify_s,time_cache_s,time_tokenizer_s,gpu_sm_util_avg_pct,gpu_mem_util_avg_pct,gpu_vram_peak_mb,gpu_pcie_tx_avg_kbs,gpu_pcie_rx_avg_kbs,gpu_nvlink_tx_avg_kbs,gpu_nvlink_rx_avg_kbs,cpu_util_avg_pct,torch_vram_alloc_mb,torch_vram_reserv_mb,device,seed,dtype,cpu_threads_used,machine_gpu,machine_gpu_count,machine_gpu_vram_gb,machine_driver,machine_cpu_logical_cores,machine_cpu_physical_cores,machine_ram_gb,machine_os,attn_backend,training_wandb_url,L1,teacher_model
2026-07-25T11:05:07,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,traversal_dL6,3,16,100,0,1677,7.971377,11.8345,673.569,84.498,27.0900,13368,1129.57,998.228,88.739,7.703,24.543,0.043,25.6,3.6,18899,15815,83271,,,5.8,16767.6,17612.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,6,Qwen/Qwen3-8B
2026-07-25T11:28:18,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,specinfer_dL6,3,16,100,0,2015,6.639206,9.9045,670.325,100.965,27.4744,13378,1350.71,1205.247,107.248,2.071,27.492,0.039,25.6,3.6,18919,16640,82219,,,5.3,16767.6,17632.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,6,Qwen/Qwen3-8B
2026-07-25T11:47:20,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,traversal_dL8,3,16,100,0,1617,8.257267,12.3317,669.598,81.092,23.8151,13352,1082.74,962.322,84.359,6.210,21.361,0.042,25.5,3.5,18897,15516,81991,,,5.0,16767.6,17610.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,8,Qwen/Qwen3-8B
2026-07-25T12:10:12,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,specinfer_dL8,3,16,100,0,1954,6.796827,10.0507,676.255,99.496,24.0256,13281,1321.40,1180.609,103.398,1.984,26.707,0.039,25.2,3.5,18903,15461,80637,,,5.1,16767.6,17616.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,8,Qwen/Qwen3-8B
2026-07-25T12:29:01,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,traversal_dL9,3,16,100,0,1611,8.304159,12.7555,651.024,78.397,22.6437,13378,1048.80,931.869,81.216,5.875,21.579,0.039,25.9,3.8,18915,16333,89789,,,5.2,16767.6,17628.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,9,Qwen/Qwen3-8B
2026-07-25T12:49:13,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,specinfer_dL9,3,16,100,0,1805,7.395014,11.4136,647.912,87.615,22.6055,13348,1169.48,1044.047,91.061,1.821,24.252,0.036,25.8,3.8,18919,16106,83784,,,5.2,16767.6,17632.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,9,Qwen/Qwen3-8B
2026-07-25T13:09:00,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,traversal_dL10,3,16,100,0,1633,8.230863,11.9007,691.630,84.029,21.4715,13441,1129.43,1004.736,87.471,5.854,22.550,0.045,24.2,3.3,18897,15454,78334,,,5.3,16767.6,17610.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,10,Qwen/Qwen3-8B
2026-07-25T13:30:19,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,specinfer_dL10,3,16,100,0,1846,7.229144,10.8041,669.110,92.557,21.5628,13345,1235.18,1103.483,96.294,1.897,24.898,0.040,24.9,3.4,18917,15542,80126,,,5.2,16767.6,17630.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,10,Qwen/Qwen3-8B
2026-07-25T13:49:18,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,traversal_dL12,3,16,100,0,1654,8.056227,12.4540,646.877,80.295,19.2660,13325,1069.94,952.602,81.836,5.040,22.200,0.039,25.4,3.6,18921,15919,84137,,,5.3,16767.6,17634.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,12,Qwen/Qwen3-8B
2026-07-25T14:09:55,$USER_HOME/checkpoints/jsd_flat_enrich_K3_mathhard_s456/ckpt_best,math_eval,specinfer_dL12,3,16,100,0,1831,7.275259,11.0914,655.937,90.160,19.3353,13321,1201.02,1073.624,92.518,1.874,24.571,0.038,25.0,3.5,18921,16028,82090,,,5.2,16767.6,17634.0,cuda:2,123,bf16,12,NVIDIA A100-SXM4-80GB,4,79.2,580.126.09,96,48,1121.8,Linux-6.12.68-92.122.amzn2023.x86_64-x86_64-with-glibc2.39,sdpa,https://wandb.ai/rmukund16-indian-institute-of-technology-hyderabad/distillspec-pipeline/runs/cm3tmudp,12,Qwen/Qwen3-8B
